voxel_hash,coeff_0,coeff_1,coeff_2,coeff_3,coeff_4,coeff_5,q_proj_0,q_proj_1,q_proj_2,e1_0,e1_1,e1_2,e2_0,e2_1,e2_2,e3_0,e3_1,e3_2
230437697685035602,0.036903829683047756,1.5871796841414108,0.502828215562039,-0.0018459520989371758,-0.04842231341948462,-0.0022888556611564415,0.2575067022144643,-1.8157149833749184,2.0120213687165114,-0.9971546978579023,-0.07409757910010106,0.013858474353968175,0.07408978646196851,-0.9972509948247721,-0.0010755756702763297,0.01390007488955479,-4.574392694356444e-05,0.9999033882458634
230437697685035602,-0.05744533587499656,-0.44139900136186017,-0.6178283402680579,-0.0036107230274271176,-0.0002332882885408105,0.0013643185245834077,0.11336503225045207,-2.0806180810708343,2.009155407092866,-0.5181833439185588,-0.853740798484335,-0.0511142943677252,0.8550924239969133,-0.5183662642374185,-0.010647183835424678,-0.017405990591264468,-0.049224639194945935,0.9986360530181474
230437697685035602,-0.3880730865104314,0.1802577083484929,-0.4847657592237411,0.0132558929814869,-0.018190985172012737,0.0008617729334703672,0.27762569102825835,-1.963530955575541,2.0105059992278904,-0.7913908072093341,-0.6108390736693645,-0.02400450672918282,0.6109463413442396,-0.7889540343617961,-0.0655446387001543,0.021098773960741772,-0.06653689009112679,0.9975608673130452
15067052686188348833,-0.5202530482867995,-0.42883852014374974,0.9204490721834292,0.0008364065244656038,0.0015645759507006622,0.0027823751825906684,0.4100246468953793,-1.9780159462069435,2.008686021724551,-0.9085226372125234,-0.4168846444513341,-0.028174649830771167,0.4178315852801071,-0.9067429307733806,-0.056868478393677466,-0.0018395691654305762,-0.06343855856799027,0.9979840506100791
10604336390296671537,0.2984288606903564,0.2667883867055263,0.8447852098254357,0.002450044657729547,-0.008191140630886908,-0.001754005367010425,0.4104170823725586,-2.1385754585001737,2.0045066412974375,-0.8658686462231787,-0.5001614038633214,0.010490832813041584,0.49968282437696676,-0.8656766749200226,-0.03034747966588064,0.024260307300136143,-0.02103484216449425,0.999484353506756
10604336390296671537,-0.780581949394139,0.7331820917909913,0.9146173462175823,0.014385769582980082,-0.016905326032503366,0.001479147425250904,0.41209331217552175,-2.2071595236771224,2.002882640295586,-0.7154561942576542,-0.6986553202826637,0.0017825653094296207,0.6986226038503734,-0.7154435687291533,-0.008182747302582706,0.0069922448239491414,-0.004609056825670841,0.9999649319388655
10604336390296671537,0.7000186631275844,0.6133994355483088,-0.3718508463004585,0.0033279564030082864,-0.006025313122166698,-0.003883735219566087,0.4252330595459534,-2.1492431984173925,2.0045657646125923,-0.43769326879132514,-0.8990961372447563,-0.007123092469077108,0.8986940082017533,-0.43722496677856454,-0.03440069836137655,0.027815141147082778,-0.021458434636321855,0.999382736245692
15067052686188348833,-0.42338951942583686,-0.7031443096779144,-0.5587512857005954,-0.0039832940529156875,0.001331583711870925,0.003050409512690422,0.36229473460780026,-1.877867916397613,2.0103830912010205,-0.7046201749441086,0.7095354164103523,-0.008360736876729884,-0.7090094991005799,-0.704474464551605,-0.03195714286156127,-0.02856465030205414,-0.01658980572874519,0.9994542706392343
15067052686188348833,1.1745539931027644,0.06377153128283945,-0.030140849875490438,-0.024190113789725937,-0.00788082715343795,-0.0032703339439894216,0.32807096752638387,-2.024236984473899,2.0094526913223287,0.9980375348506312,-0.06170915525719603,0.010632929357384968,0.061376652920199296,0.9976880111289159,0.029181139901342412,-0.012409089635797621,-0.028471259316574238,0.9995175845813516
15067052686188348833,-0.2361658626614632,0.4076399206127053,-0.9084652940609258,0.012059844284214144,-0.020166261495499736,3.652809108689592e-05,0.3524634377933141,-1.8086314981296463,2.0116166544984013,-0.9874748009651088,0.15460945725996406,-0.031455256869052456,-0.15440717169980384,-0.9879683219415467,-0.008776113471908764,-0.03243366748590175,-0.0038092736556791795,0.9994666310826142
