-0.000880,1.873305,1.183227
-0.127943,1.859847,1.172286
-0.256013,1.843364,1.165323
-0.046086,1.864132,1.086172
-0.180116,1.852538,1.096254
-0.084347,1.857263,0.960803
-0.206324,1.841167,0.962721
-0.090812,1.854309,1.011527
-0.256978,1.834214,0.988790
-0.191583,1.845177,1.040299
-0.003522,1.866028,1.059738
-0.124519,1.851889,1.059803
-0.034209,1.861881,0.982000
-0.246484,1.839754,1.063875
-0.120204,1.841380,0.925089
-0.246177,1.830235,0.928208
-0.105252,1.851845,1.110792
-0.200623,1.835975,1.171209
-0.071746,1.850520,1.167778
-0.006379,1.856061,0.936480
-0.076383,1.854481,0.903924
-0.199353,1.838366,0.905773
-0.138007,1.852417,0.986673
-0.226632,1.842399,1.115350
