-1.646869,-1.206477,2.045319
-1.571219,-1.304745,2.044490
-1.703202,-1.298262,2.040683
-1.526100,-1.269895,2.040676
-1.601588,-1.406630,2.040746
-1.596047,-1.258678,2.043839
-1.792130,-1.287023,2.048869
-1.692526,-1.397352,2.044921
-1.765981,-1.362145,2.053099
-1.658874,-1.474058,2.054068
-1.621869,-1.361244,2.057963
-1.516822,-1.458148,2.052973
-1.519608,-1.327603,2.051102
-1.743093,-1.265857,2.061962
-1.779639,-1.487931,2.057576
-1.568899,-1.447025,2.051866
-1.694409,-1.232082,2.062129
-1.767144,-1.436295,2.064687
-1.518597,-1.210835,2.059862
-1.554823,-1.385851,2.053983
-1.716033,-1.463384,2.053126
-1.643923,-1.314399,2.058814
-1.710403,-1.351674,2.056799
-1.762712,-1.218030,2.060828
