-1.733173,1.495044,2.059637
-1.546789,1.336210,2.049206
-1.609387,1.449446,2.048131
-1.635159,1.231498,2.052533
-1.712769,1.341795,2.050455
-1.778015,1.276992,2.052020
-1.563248,1.494261,2.048377
-1.673620,1.389648,2.048731
-1.509696,1.495401,2.048234
-1.596596,1.397328,2.051735
-1.676508,1.294263,2.053171
-1.581322,1.283066,2.041210
-1.631266,1.325790,2.045660
-1.549870,1.219119,2.051586
-1.526677,1.289782,2.051141
-1.795330,1.446556,2.059610
-1.738907,1.432875,2.056032
-1.659773,1.470095,2.045986
-1.761542,1.358867,2.044544
-1.546478,1.441785,2.046759
-1.721234,1.236815,2.047583
-1.551686,1.389017,2.028885
-1.727709,1.287895,2.051974
