1.386996,-0.870948,0.250106
1.446017,-0.852890,0.213180
1.431720,-0.880677,0.056987
1.464944,-0.838208,0.112264
1.447191,-0.749706,0.053942
1.494368,-0.720287,0.109105
1.471617,-0.631775,0.051790
1.413949,-0.806290,0.014586
1.426371,-0.690344,0.016428
1.411551,-0.749491,0.292423
1.487612,-0.877250,0.155575
1.448196,-0.756439,0.243102
1.464065,-0.783159,0.094925
1.487757,-0.694318,0.192904
1.398530,-0.823022,0.265285
1.433394,-0.710984,0.259211
1.367616,-0.848835,0.299363
1.439809,-0.813153,0.062153
1.454212,-0.647496,0.208920
1.456332,-0.702013,0.081253
1.473093,-0.804406,0.207268
1.385917,-0.656112,0.273768
1.402564,-0.892734,0.183815
1.440996,-0.635684,0.011560
1.423826,-0.800862,0.226226
1.458448,-0.742966,0.194741
1.365002,-0.715847,0.275677
1.345128,-0.895617,0.222152
1.406322,-0.691822,0.218568
1.408574,-0.635880,0.233182
