2.540870,-0.339401,1.776690
2.682982,-0.541688,1.615930
2.639004,-0.496717,1.506315
2.631610,-0.354234,1.580382
2.548193,-0.535304,1.762139
2.549696,-0.460844,1.716909
2.617112,-0.426667,1.645438
2.612513,-0.316270,1.694826
2.597905,-0.366207,1.662405
2.530188,-0.371074,1.727642
2.632938,-0.500620,1.651509
2.617369,-0.464857,1.553873
2.612069,-0.321562,1.634120
2.615068,-0.415824,1.695424
2.548758,-0.587071,1.558312
2.620715,-0.414000,1.573595
2.635184,-0.528381,1.693315
2.554598,-0.544376,1.698815
2.629336,-0.465817,1.615354
2.628298,-0.348711,1.524553
2.561397,-0.472004,1.775347
2.543016,-0.405737,1.761438
2.528044,-0.320103,1.703073
2.656731,-0.570632,1.572459
2.621324,-0.555496,1.641246
2.552315,-0.401384,1.691290
2.582518,-0.477056,1.681581
2.606372,-0.382866,1.612800
