-0.104312,1.822658,1.836051
-0.225354,1.811090,1.836114
-0.070832,1.882979,2.043463
-0.196928,1.855415,2.045413
-0.116907,1.859084,2.051341
-0.021796,1.909024,2.015574
-0.146854,1.894500,2.011620
-0.272873,1.885874,2.021712
-0.240961,1.877097,1.976605
-0.137475,1.888282,1.935302
-0.064996,1.896434,1.990652
-0.190039,1.884281,1.985770
-0.257382,1.822358,2.025142
-0.029857,1.818507,1.821816
-0.153712,1.810552,1.845104
-0.210780,1.846109,1.903447
-0.261579,1.856019,1.921085
-0.010206,1.886683,1.925531
-0.023429,1.859911,2.027385
-0.101814,1.852250,1.903368
-0.252487,1.841269,1.804914
-0.073987,1.891536,1.925727
-0.061424,1.839068,1.871062
-0.271392,1.804434,1.859052
