-1.885782,-1.293425,1.649121
-1.882759,-1.317072,1.734944
-1.880512,-1.268141,1.721196
-1.884883,-1.301653,1.522946
-1.861014,-1.430677,1.782963
-1.893003,-1.203137,1.569368
-1.881170,-1.384059,1.528964
-1.872109,-1.364720,1.709233
-1.880241,-1.349935,1.586262
-1.876641,-1.371854,1.653259
-1.898225,-1.274957,1.603922
-1.871792,-1.475104,1.745066
-1.897254,-1.210102,1.701853
-1.875322,-1.382270,1.765091
-1.871949,-1.438656,1.504887
-1.903579,-1.244125,1.527526
-1.888659,-1.418345,1.591829
-1.879962,-1.421105,1.677982
-1.887618,-1.270257,1.773624
-1.904786,-1.201290,1.630236
-1.871550,-1.475977,1.672575
-1.901942,-1.223207,1.760716
-1.874505,-1.469555,1.605400
-1.902756,-1.242934,1.664444
