2.587952,-0.775553,0.854267
2.590088,-0.796151,0.609181
2.587613,-0.760281,0.680267
2.579460,-0.694052,0.774304
2.591590,-0.826140,0.657027
2.590127,-0.785057,0.723988
2.591707,-0.756988,0.796931
2.548092,-0.618256,0.629121
2.590541,-0.817625,0.769443
2.543110,-0.616718,0.746577
2.568322,-0.662825,0.651414
2.547759,-0.623107,0.681879
2.587161,-0.852532,0.839322
2.547406,-0.641521,0.808357
2.569447,-0.688308,0.851171
2.584726,-0.878209,0.715948
2.574121,-0.726955,0.640629
2.570899,-0.684973,0.710482
2.585629,-0.836915,0.899014
2.548568,-0.636866,0.874499
2.580697,-0.846845,0.604518
2.574832,-0.742973,0.746265
2.569090,-0.661554,0.600583
2.585783,-0.884394,0.658083
2.593317,-0.890008,0.887985
