-0.079425,1.862523,1.592306
-0.012461,1.867600,1.549259
-0.199458,1.850899,1.600368
-0.139539,1.851165,1.535293
-0.287524,1.842426,1.572412
-0.198617,1.846276,1.536303
-0.068709,1.875154,1.692700
-0.189642,1.863047,1.700618
-0.152917,1.856138,1.664320
-0.275895,1.842041,1.666250
-0.020082,1.872900,1.745997
-0.148051,1.859787,1.748976
-0.273014,1.837677,1.751916
-0.201813,1.857688,1.779394
-0.054487,1.881665,1.789881
-0.125682,1.871652,1.795617
-0.093709,1.853466,1.740829
-0.138812,1.847748,1.615600
-0.246699,1.832376,1.536475
-0.250644,1.854831,1.709194
-0.065992,1.855586,1.514345
-0.052897,1.850852,1.637756
-0.256098,1.857877,1.621611
-0.007960,1.856299,1.795363
