0.985400,-1.924543,2.004848
1.101187,-1.982945,2.002270
1.109641,-1.857986,2.004189
0.980718,-1.874592,2.005064
0.945176,-2.025448,2.001980
1.034154,-2.008615,1.996099
1.160109,-1.919517,1.999266
1.100289,-2.059581,2.007494
0.937120,-1.803817,2.006175
0.911298,-1.933062,2.006114
1.053217,-1.877935,2.001096
1.193169,-1.816819,2.001103
0.960999,-1.978493,1.994256
1.055583,-1.953870,1.998319
0.973616,-2.068912,1.999260
1.168949,-1.971607,1.992270
1.049698,-2.060637,1.994296
1.195687,-2.022705,2.001508
1.105697,-1.912397,1.981112
1.134720,-2.098482,1.999890
1.132239,-1.812754,1.987934
1.174687,-1.871437,1.988770
1.146348,-2.034381,1.993628
1.031914,-1.824306,1.992926
0.902566,-1.998285,1.991478
0.929065,-1.856320,1.985644
