2.220071,-2.040430,1.981170
2.122807,-1.879665,1.990572
2.378740,-1.888093,1.980246
2.166259,-1.804015,1.985601
2.322686,-1.934804,1.973740
2.183915,-2.080007,1.977281
2.176110,-2.000786,1.979630
2.335625,-1.815078,1.973711
2.202728,-1.905223,1.975048
2.130061,-1.969029,1.979612
2.237622,-1.804753,1.977098
2.377075,-1.961444,1.967128
2.298365,-1.870357,1.977804
2.273227,-1.964095,1.967083
2.112139,-2.069654,1.982237
2.201275,-1.956213,1.975221
2.202175,-1.852339,1.970500
2.317750,-2.083195,1.971137
2.370484,-2.049291,1.971252
2.270843,-2.052358,1.978314
2.253933,-1.890230,1.965214
2.108848,-1.803021,1.970035
