2.321395,0.763480,1.973180
2.227899,0.656082,1.975233
2.173772,0.810034,1.975922
2.268781,0.616566,1.975989
2.127421,0.642067,1.962176
2.377382,0.721091,1.972896
2.113567,0.738880,1.975648
2.259191,0.891217,1.971827
2.245602,0.811666,1.963239
2.294763,0.660731,1.958475
2.267905,0.750279,1.973721
2.134737,0.692534,1.957299
2.204208,0.747312,1.958752
2.147889,0.897171,1.963481
2.334971,0.854152,1.965552
2.373148,0.641055,1.956018
2.131377,0.786585,1.963358
2.323232,0.713341,1.960742
2.386640,0.792603,1.959065
2.235759,0.705234,1.948591
2.187324,0.690341,1.953867
2.179494,0.637912,1.961058
2.186431,0.857783,1.957673
2.315839,0.808320,1.949133
