-1.734263,-2.873474,1.849261
-1.721384,-2.917757,1.880918
-1.736847,-2.721814,1.998401
-1.617090,-2.959860,2.072043
-1.715964,-2.976361,1.862864
-1.712041,-2.977004,2.016444
-1.724577,-2.827419,2.028857
-1.535930,-2.974118,2.063687
-1.705167,-2.739611,2.077389
-1.561765,-2.873151,2.073928
-1.513940,-2.840996,2.066467
-1.745593,-2.756111,1.926286
-1.572438,-2.929711,2.077627
-1.665694,-2.831408,2.073908
-1.568037,-2.719602,2.067603
-1.743214,-2.777441,1.988159
-1.710795,-2.870016,2.053184
-1.507835,-2.915676,2.067481
-1.735395,-2.760664,2.040094
-1.521997,-2.744481,2.065121
-1.750844,-2.701813,1.922250
-1.726398,-2.935556,1.934517
-1.711799,-2.804260,2.076481
-1.581835,-2.774886,2.065373
-1.666737,-2.777606,2.081208
-1.726070,-2.846065,1.938786
-1.723584,-2.923344,1.821097
