2.550594,-0.238919,0.486397
2.524061,-0.085289,0.415574
2.532220,-0.062774,0.476733
2.542005,-0.152244,0.544996
2.543275,-0.286868,0.427451
2.530041,-0.060098,0.548965
2.524377,-0.180746,0.320765
2.499160,-0.011747,0.310266
2.522895,-0.225333,0.368577
2.521303,-0.140442,0.429741
2.510703,-0.041333,0.362996
2.547889,-0.267393,0.535657
2.511591,-0.003325,0.452311
2.525285,-0.228823,0.437159
2.524566,-0.293218,0.376303
2.508814,-0.122308,0.378838
2.524240,-0.157147,0.483835
2.532903,-0.208221,0.560886
2.504026,-0.124962,0.326604
2.521986,-0.262491,0.325522
2.483243,-0.074021,0.331088
2.517951,-0.013445,0.588124
2.496552,-0.030058,0.412558
2.510942,-0.027018,0.507668
2.511619,-0.171845,0.371921
2.515512,-0.108491,0.512077
