-1.632897,-0.375546,2.049504
-1.604246,-0.472639,2.047741
-1.779428,-0.524028,2.049573
-1.572592,-0.569758,2.047974
-1.705816,-0.353282,2.047752
-1.522882,-0.373979,2.053370
-1.680209,-0.462356,2.044904
-1.501214,-0.467054,2.052646
-1.650586,-0.569490,2.048064
-1.745788,-0.322122,2.063735
-1.687590,-0.532081,2.065917
-1.732248,-0.445660,2.055545
-1.562898,-0.405211,2.057741
-1.542783,-0.502195,2.059697
-1.519659,-0.599175,2.062626
-1.705858,-0.592651,2.067176
-1.557755,-0.331215,2.053056
-1.601883,-0.308046,2.058625
-1.596932,-0.522931,2.050888
-1.753209,-0.563470,2.071592
-1.795488,-0.477086,2.070106
-1.702289,-0.404454,2.054539
-1.645829,-0.498159,2.059509
-1.796508,-0.328684,2.060345
-1.762402,-0.381827,2.058849
-1.648064,-0.327198,2.052089
-1.624070,-0.426208,2.053560
-1.729055,-0.502038,2.068518
