1.848481,0.760104,1.985847
1.809402,0.887070,1.988375
1.992452,0.731220,1.978678
1.875532,0.630130,1.979406
2.042856,0.641224,1.980746
1.944965,0.815631,1.976795
1.942500,0.640832,1.976790
2.071204,0.788944,1.961442
1.920950,0.688002,1.978221
1.870802,0.817939,1.978477
1.826333,0.706116,1.995181
2.001191,0.835266,1.981646
1.934579,0.744467,1.979278
2.055255,0.881742,1.977634
2.061202,0.730874,1.971596
1.998396,0.600554,1.963932
1.885502,0.873176,1.966143
1.823934,0.641929,1.971098
1.988801,0.653048,1.957866
2.085401,0.838411,1.959926
1.981262,0.779878,1.975647
1.811287,0.821938,1.977535
2.087847,0.678081,1.970848
1.862373,0.702064,1.960432
2.035865,0.690963,1.950979
1.933777,0.863994,1.952724
