2.593525,-0.813990,1.286091
2.605672,-0.805708,1.377139
2.553208,-0.609486,1.238653
2.553332,-0.604093,1.320695
2.551406,-0.614744,1.409622
2.591358,-0.672468,1.495071
2.594069,-0.734496,1.392336
2.592770,-0.727663,1.483361
2.596684,-0.824233,1.425941
2.588498,-0.736993,1.283150
2.581816,-0.684857,1.201290
2.609642,-0.868561,1.262248
2.585545,-0.786485,1.493263
2.580337,-0.779477,1.241997
2.587204,-0.769788,1.340972
2.576813,-0.706408,1.327872
2.576277,-0.655857,1.269685
2.595336,-0.843877,1.472597
2.598387,-0.871264,1.400973
2.582248,-0.676236,1.369207
2.597220,-0.839560,1.334571
2.581368,-0.696142,1.422819
2.587579,-0.775333,1.434575
2.570604,-0.734381,1.213938
2.571701,-0.655237,1.323780
