2.125810,-0.486710,1.981160
2.121777,-0.436785,1.978252
2.259876,-0.478886,1.977036
2.294742,-0.318858,1.977037
2.180719,-0.448798,1.969277
2.142868,-0.599898,1.973801
2.200787,-0.580366,1.976703
2.347746,-0.581889,1.972235
2.374152,-0.418801,1.967024
2.169757,-0.352670,1.965998
2.324282,-0.379696,1.969073
2.168237,-0.526165,1.974978
2.339100,-0.519052,1.961209
2.370019,-0.354033,1.958465
2.254864,-0.405216,1.973999
2.118467,-0.385544,1.967014
2.253955,-0.529878,1.975997
2.240804,-0.357754,1.961918
2.191111,-0.398865,1.959630
2.112531,-0.554450,1.976759
2.297810,-0.556559,1.962211
2.113983,-0.330499,1.964303
2.293897,-0.442719,1.953739
2.397027,-0.574932,1.954716
2.359813,-0.474448,1.950867
2.212207,-0.506029,1.959398
