1.886518,-1.778019,1.997006
1.882263,-1.521010,1.989499
1.833904,-1.557191,1.993284
1.825938,-1.745834,1.994738
1.956366,-1.618243,1.991320
1.986951,-1.689129,1.993856
2.025479,-1.735865,1.988919
1.834694,-1.641074,1.982925
2.056837,-1.655368,1.991731
1.942263,-1.517730,1.978907
1.898307,-1.663842,1.980200
2.082969,-1.585826,1.982087
2.096414,-1.750490,1.981451
1.919272,-1.563426,1.976270
1.800630,-1.681719,1.979918
2.008341,-1.528359,1.970197
1.862291,-1.710396,1.987938
1.868446,-1.603738,1.985732
1.927015,-1.735051,1.985911
2.094187,-1.693905,1.983065
1.981948,-1.572751,1.968640
2.028228,-1.608088,1.976122
2.089283,-1.525727,1.973729
