0.363257,-2.792262,2.003223
0.440916,-2.885526,2.000435
0.558307,-2.778975,2.004080
0.311147,-2.869156,2.001537
0.506343,-2.814854,2.001699
0.415648,-2.731578,2.008431
0.592723,-2.710196,2.006369
0.407906,-2.929877,1.808359
0.598972,-2.911752,1.817908
0.442076,-2.926845,1.901167
0.336572,-2.936038,1.963978
0.485396,-2.926881,1.941830
0.532633,-2.920896,1.972471
0.499406,-2.916185,1.812541
0.402448,-2.934428,1.971976
0.531209,-2.858072,1.995117
0.446812,-2.778465,1.993145
0.350618,-2.725207,1.991926
0.499691,-2.740129,2.002322
0.340050,-2.942256,1.818508
0.392413,-2.939098,1.855990
0.350937,-2.933387,1.895941
0.561774,-2.916091,1.883363
0.335887,-2.922451,2.014820
0.594486,-2.918491,1.974161
0.385686,-2.851515,2.003189
0.512971,-2.918546,1.897913
0.487989,-2.918886,1.996155
0.463630,-2.930104,1.848837
0.550722,-2.922392,1.802266
