0.452515,1.909960,0.597991
0.536520,1.916774,0.581938
0.313462,1.898524,0.590079
0.391445,1.902427,0.565011
0.482209,1.917810,0.334025
0.550185,1.917706,0.314940
0.338150,1.902348,0.332087
0.405136,1.907299,0.306040
0.539318,1.917797,0.444786
0.564400,1.922322,0.496790
0.389273,1.906352,0.442887
0.416340,1.907900,0.490866
0.457146,1.906592,0.384619
0.531998,1.914683,0.366051
0.315130,1.893486,0.381700
0.385921,1.899588,0.355160
0.480657,1.908785,0.529430
0.334693,1.893185,0.523903
0.466558,1.901307,0.435333
0.322546,1.886999,0.431583
0.580037,1.904537,0.559610
0.498457,1.905615,0.481529
0.596504,1.907154,0.438105
