2.499664,0.743547,1.673760
2.425140,0.853371,1.734668
2.532298,0.661923,1.612041
2.443674,0.730314,1.734702
2.429631,0.654848,1.733153
2.498066,0.880232,1.649612
2.441975,0.837530,1.793204
2.519044,0.771456,1.542266
2.517407,0.627753,1.688360
2.514502,0.708612,1.596264
2.427527,0.790903,1.708584
2.474123,0.886879,1.693871
2.504168,0.855074,1.542081
2.522666,0.677125,1.535829
2.510559,0.811795,1.616216
2.431182,0.695326,1.700668
2.460983,0.628405,1.693396
2.455999,0.628181,1.770142
2.519121,0.857451,1.597404
2.488986,0.690827,1.688579
2.441642,0.748564,1.683639
2.476980,0.794260,1.685769
2.425417,0.846309,1.674557
2.431678,0.779005,1.768977
2.488111,0.746978,1.621651
