1.957629,0.904061,1.977842
1.885541,1.038993,1.981639
1.885678,0.927882,1.982414
1.811590,1.054813,1.985213
2.014037,1.162074,1.984832
2.013728,1.089701,1.984791
2.008083,0.934873,1.966789
1.932952,1.073786,1.970252
1.813742,0.946943,1.981825
1.985960,1.020575,1.980705
1.820074,0.996179,1.988122
2.071960,1.123906,1.973624
1.882989,1.144295,1.984490
1.939262,1.004563,1.969725
1.848818,1.105112,1.980334
1.969884,1.124126,1.975413
2.080598,1.042009,1.968356
1.890569,0.980439,1.972275
1.959592,1.174419,1.977062
2.072639,0.987518,1.960051
1.931007,0.944958,1.960529
2.094035,0.912809,1.969762
2.023816,1.047435,1.959833
2.070604,1.198650,1.960802
