-0.138355,-2.133537,2.013688
-0.224441,-2.157225,2.013619
-0.002331,-2.127022,2.012568
-0.078511,-2.175731,2.010300
-0.048675,-2.220831,2.008928
-0.276343,-2.130033,2.012883
-0.253505,-2.216208,2.007041
-0.150732,-2.281610,2.011424
-0.103522,-2.221758,2.008813
-0.290389,-2.373745,2.020836
-0.229415,-2.314701,2.023460
-0.129399,-2.375610,2.018573
-0.077445,-2.321568,2.018260
-0.236490,-2.377760,2.027590
-0.157031,-2.193407,2.005946
-0.185994,-2.386311,2.014305
-0.075616,-2.389135,2.017514
-0.031432,-2.298907,2.016439
-0.027805,-2.175084,2.003686
-0.078644,-2.269165,2.005809
-0.050204,-2.112282,2.007613
-0.201650,-2.234418,2.013387
-0.254285,-2.269977,2.008938
-0.032711,-2.351928,2.007484
-0.154915,-2.331540,2.005973
