-2.029676,0.181459,1.469230
-2.008222,0.038549,1.446142
-2.033404,0.291338,1.360050
-2.025869,0.199067,1.257355
-2.016917,0.159474,1.333053
-2.013382,0.064151,1.239340
-2.006444,0.019488,1.299920
-2.020960,0.125920,1.382731
-2.044802,0.259052,1.397158
-2.028156,0.090942,1.463727
-2.065562,0.213059,1.452118
-2.050935,0.134568,1.281376
-2.057918,0.272073,1.464327
-2.026877,0.052448,1.363199
-2.027653,0.081712,1.290308
-2.040768,0.179819,1.372510
-2.035439,0.244296,1.318486
-2.040123,0.279316,1.256546
-2.024995,0.079405,1.407412
-2.042991,0.154532,1.212035
-2.033090,0.131555,1.432393
-2.041173,0.110220,1.236872
-2.030760,0.103008,1.337596
