2.498647,0.486836,0.817858
2.498950,0.342984,0.672715
2.487246,0.447497,0.609501
2.483563,0.509977,0.681969
2.504535,0.370507,0.786976
2.483419,0.554485,0.790471
2.499263,0.418728,0.864873
2.494174,0.433965,0.726935
2.480188,0.591698,0.873323
2.491716,0.313370,0.714302
2.501965,0.309905,0.772232
2.476180,0.481832,0.767841
2.475586,0.536689,0.741185
2.454243,0.572147,0.609138
2.482125,0.433440,0.784414
2.479624,0.508404,0.859468
2.495055,0.341445,0.849253
2.484226,0.400898,0.629491
2.468540,0.568330,0.688401
2.489919,0.380222,0.722200
2.488758,0.321950,0.622564
2.472548,0.505908,0.626735
2.474181,0.458141,0.671345
