-1.336685,1.475247,0.898948
-1.340811,1.460692,0.840844
-1.353929,1.449178,0.781773
-1.425056,1.375614,0.892320
-1.432195,1.358078,0.833197
-1.453309,1.346577,0.776136
-1.377215,1.423300,0.637635
-1.459582,1.323623,0.633994
-1.369906,1.426415,0.883547
-1.467245,1.330730,0.887960
-1.316823,1.491877,0.610687
-1.401927,1.400619,0.717188
-1.409788,1.388814,0.605224
-1.488859,1.306552,0.716695
-1.388125,1.412715,0.804924
-1.329261,1.494771,0.795605
-1.478963,1.313616,0.815459
-1.329284,1.480069,0.701310
-1.439952,1.358514,0.690716
-1.337061,1.471841,0.652043
-1.409112,1.391203,0.664898
-1.369659,1.444038,0.721228
-1.425244,1.394299,0.775437
