0.800134,1.949017,0.962789
0.859159,1.950691,0.977728
0.640007,1.924821,0.932809
0.696037,1.929543,0.942775
0.849299,1.944378,1.158655
0.680227,1.934184,1.131790
0.684287,1.929725,1.191754
0.887381,1.944818,1.059417
0.728174,1.936746,1.032637
0.787295,1.939762,1.048184
0.632060,1.926700,1.017365
0.761115,1.932778,1.135009
0.771553,1.931690,1.190927
0.608896,1.920705,1.106176
0.625308,1.922626,1.159053
0.745607,1.933881,0.928300
0.684011,1.934380,1.080374
0.745447,1.932861,0.984748
0.836655,1.937671,1.031347
0.830203,1.937676,1.088317
0.689543,1.932510,0.998975
0.860836,1.943312,0.925531
