0.737605,1.935963,0.592832
0.788293,1.937640,0.341797
0.864309,1.942372,0.340739
0.630244,1.926251,0.336906
0.702243,1.929065,0.326838
0.870453,1.949493,0.459610
0.885510,1.945010,0.517560
0.896585,1.947593,0.568566
0.695347,1.924205,0.448640
0.718438,1.929708,0.504653
0.763220,1.929812,0.395280
0.848208,1.942878,0.394643
0.603168,1.912701,0.387494
0.685094,1.925779,0.378880
0.803731,1.936414,0.475865
0.642600,1.918211,0.460288
0.752164,1.928589,0.308198
0.794656,1.931014,0.548315
0.632663,1.916394,0.536863
0.842739,1.945785,0.543766
0.695877,1.929979,0.549302
0.759911,1.922482,0.451549
