0.751416,-2.748659,2.002065
0.865044,-2.850039,1.997173
0.693593,-2.744510,1.999990
0.793095,-2.892648,1.834430
0.649289,-2.906728,1.929582
0.729711,-2.897758,1.983971
0.714356,-2.900969,1.808652
0.845994,-2.877735,1.884481
0.653742,-2.913811,1.830912
0.630709,-2.746608,1.991685
0.729074,-2.829208,1.993558
0.812514,-2.702823,1.991322
0.830227,-2.894499,1.961570
0.665390,-2.907996,1.992057
0.745324,-2.904942,1.856497
0.618595,-2.913368,1.881753
0.616187,-2.881142,2.001740
0.782103,-2.853186,1.997762
0.875474,-2.886516,1.836972
0.809754,-2.803643,1.998678
0.791739,-2.896587,1.902809
0.884453,-2.751699,1.989829
0.722353,-2.897496,1.932664
0.606654,-2.826962,1.998255
0.687454,-2.907753,1.872784
0.889093,-2.886244,1.914051
0.668999,-2.805914,1.986890
